 time            v(uio_in_0)     v(analog_0)     v(analog_1)     v(analog_2)    
 3.40456034e-03  1.50000000e+00  7.55643660e-01  3.90148217e-01  2.76838761e-06 
 3.40556034e-03  1.50000000e+00  7.55591680e-01  3.90986332e-01  2.76838761e-06 
 3.40656034e-03  1.50000000e+00  7.55539479e-01  3.91835202e-01  2.76838761e-06 
 3.40756034e-03  1.50000000e+00  7.55487059e-01  3.92694970e-01  2.76838761e-06 
 3.40856034e-03  1.50000000e+00  7.55434423e-01  3.93565785e-01  2.76838761e-06 
 3.40956034e-03  1.50000000e+00  7.55381572e-01  3.94447793e-01  2.76838761e-06 
 3.41056034e-03  1.50000000e+00  7.55328509e-01  3.95341146e-01  2.76838761e-06 
 3.41156034e-03  1.50000000e+00  7.55275235e-01  3.96245996e-01  2.76838761e-06 
 3.41256034e-03  1.50000000e+00  7.55221753e-01  3.97162496e-01  2.76838761e-06 
 3.41356034e-03  1.50000000e+00  7.55168065e-01  3.98090800e-01  2.76838761e-06 
 3.41456034e-03  1.50000000e+00  7.55114173e-01  3.99031066e-01  2.76838761e-06 
 3.41556034e-03  1.50000000e+00  7.55060079e-01  3.99983452e-01  2.76838761e-06 
 3.41656034e-03  1.50000000e+00  7.55005785e-01  4.00948116e-01  2.76838761e-06 
 3.41756034e-03  1.50000000e+00  7.54951293e-01  4.01925220e-01  2.76838761e-06 
 3.41856034e-03  1.50000000e+00  7.54896606e-01  4.02914924e-01  2.76838761e-06 
 3.41956034e-03  1.50000000e+00  7.54841726e-01  4.03917393e-01  2.76838761e-06 
 3.42056034e-03  1.50000000e+00  7.54786655e-01  4.04932790e-01  2.76838761e-06 
 3.42156034e-03  1.50000000e+00  7.54731395e-01  4.05961278e-01  2.76838761e-06 
 3.42256034e-03  1.50000000e+00  7.54675947e-01  4.07003024e-01  2.76838761e-06 
 3.42356034e-03  1.50000000e+00  7.54620316e-01  4.08058193e-01  2.76838761e-06 
 3.42456034e-03  1.50000000e+00  7.54564502e-01  4.09126951e-01  2.76838761e-06 
 3.42556034e-03  1.50000000e+00  7.54508507e-01  4.10209464e-01  2.76838761e-06 
 3.42656034e-03  1.50000000e+00  7.54452335e-01  4.11305900e-01  2.76838761e-06 
 3.42756034e-03  1.50000000e+00  7.54395987e-01  4.12416424e-01  2.76838761e-06 
 3.42856034e-03  1.50000000e+00  7.54339465e-01  4.13541202e-01  2.76838761e-06 
 3.42956034e-03  1.50000000e+00  7.54282772e-01  4.14680401e-01  2.76838761e-06 
 3.43056034e-03  1.50000000e+00  7.54225910e-01  4.15834185e-01  2.76838761e-06 
 3.43156034e-03  1.50000000e+00  7.54168882e-01  4.17002719e-01  2.76838761e-06 
 3.43256034e-03  1.50000000e+00  7.54111688e-01  4.18186165e-01  2.76838761e-06 
 3.43356034e-03  1.50000000e+00  7.54054332e-01  4.19384686e-01  2.76838761e-06 
 3.43456034e-03  1.50000000e+00  7.53996817e-01  4.20598441e-01  2.76838761e-06 
 3.43556034e-03  1.50000000e+00  7.53939143e-01  4.21827589e-01  2.76838761e-06 
 3.43656034e-03  1.50000000e+00  7.53881314e-01  4.23072287e-01  2.76838761e-06 
 3.43756034e-03  1.50000000e+00  7.53823332e-01  4.24332690e-01  2.76838761e-06 
 3.43856034e-03  1.50000000e+00  7.53765198e-01  4.25608948e-01  2.76838761e-06 
 3.43956034e-03  1.50000000e+00  7.53706916e-01  4.26901211e-01  2.76838761e-06 
 3.44056034e-03  1.50000000e+00  7.53648488e-01  4.28209626e-01  2.76838761e-06 
 3.44156034e-03  1.50000000e+00  7.53589916e-01  4.29534334e-01  2.76838761e-06 
 3.44256034e-03  1.50000000e+00  7.53531202e-01  4.30875475e-01  2.76838761e-06 
 3.44356034e-03  1.50000000e+00  7.53472348e-01  4.32233185e-01  2.76838761e-06 
 3.44456034e-03  1.50000000e+00  7.53413358e-01  4.33607595e-01  2.76838761e-06 
 3.44556034e-03  1.50000000e+00  7.53354233e-01  4.34998831e-01  2.76838761e-06 
 3.44656034e-03  1.50000000e+00  7.53294975e-01  4.36407016e-01  2.76838761e-06 
 3.44756034e-03  1.50000000e+00  7.53235587e-01  4.37832267e-01  2.76838761e-06 
 3.44856034e-03  1.50000000e+00  7.53176072e-01  4.39274697e-01  2.76838761e-06 
 3.44956034e-03  1.50000000e+00  7.53116431e-01  4.40734411e-01  2.76838761e-06 
 3.45056034e-03  1.50000000e+00  7.53056667e-01  4.42211512e-01  2.76838761e-06 
 3.45156034e-03  1.50000000e+00  7.52996783e-01  4.43706094e-01  2.76838761e-06 
 3.45256034e-03  1.50000000e+00  7.52936780e-01  4.45218246e-01  2.76838761e-06 
 3.45356034e-03  1.50000000e+00  7.52876661e-01  4.46748050e-01  2.76838761e-06 
 3.45456034e-03  1.50000000e+00  7.52816428e-01  4.48295582e-01  2.76838761e-06 
 3.45556034e-03  1.50000000e+00  7.52756085e-01  4.49860911e-01  2.76838761e-06 
 3.45656034e-03  1.50000000e+00  7.52695632e-01  4.51444099e-01  2.76838761e-06 
 3.45756034e-03  1.50000000e+00  7.52635074e-01  4.53045200e-01  2.76838761e-06 
 3.45856034e-03  1.50000000e+00  7.52574411e-01  4.54664261e-01  2.76838761e-06 
 3.45956034e-03  1.50000000e+00  7.52513646e-01  4.56301323e-01  2.76838761e-06 
 3.46056034e-03  1.50000000e+00  7.52452783e-01  4.57956415e-01  2.76838761e-06 
 3.46156034e-03  1.50000000e+00  7.52391822e-01  4.59629563e-01  2.76838761e-06 
 3.46256034e-03  1.50000000e+00  7.52330767e-01  4.61320783e-01  2.76838761e-06 
 3.46356034e-03  1.50000000e+00  7.52269620e-01  4.63030082e-01  2.76838761e-06 
 3.46456034e-03  1.50000000e+00  7.52208384e-01  4.64757460e-01  2.76838761e-06 
 3.46556034e-03  1.50000000e+00  7.52147060e-01  4.66502908e-01  2.76838761e-06 
 3.46656034e-03  1.50000000e+00  7.52085651e-01  4.68266411e-01  2.76838761e-06 
 3.46756034e-03  1.50000000e+00  7.52024161e-01  4.70047943e-01  2.76838761e-06 
 3.46856034e-03  1.50000000e+00  7.51962590e-01  4.71847471e-01  2.76838761e-06 
 3.46956034e-03  1.50000000e+00  7.51900942e-01  4.73664954e-01  2.76838761e-06 
 3.47056034e-03  1.50000000e+00  7.51839218e-01  4.75500343e-01  2.76838761e-06 
 3.47156034e-03  1.50000000e+00  7.51777422e-01  4.77353579e-01  2.76838761e-06 
 3.47256034e-03  1.50000000e+00  7.51715556e-01  4.79224599e-01  2.76838761e-06 
 3.47356034e-03  1.50000000e+00  7.51653623e-01  4.81113328e-01  2.76838761e-06 
 3.47456034e-03  1.50000000e+00  7.51591623e-01  4.83019685e-01  2.76838761e-06 
 3.47556034e-03  1.50000000e+00  7.51529562e-01  4.84943581e-01  2.76838761e-06 
 3.47656034e-03  1.50000000e+00  7.51467439e-01  4.86884920e-01  2.76838761e-06 
 3.47756034e-03  1.50000000e+00  7.51405259e-01  4.88843598e-01  2.76838761e-06 
 3.47856034e-03  1.50000000e+00  7.51343023e-01  4.90819504e-01  2.76838761e-06 
 3.47956034e-03  1.50000000e+00  7.51280735e-01  4.92812521e-01  2.76838761e-06 
 3.48056034e-03  1.50000000e+00  7.51218395e-01  4.94822523e-01  2.76838761e-06 
 3.48156034e-03  1.50000000e+00  7.51156008e-01  4.96849378e-01  2.76838761e-06 
 3.48256034e-03  1.50000000e+00  7.51093575e-01  4.98892949e-01  2.76838761e-06 
 3.48356034e-03  1.50000000e+00  7.51031099e-01  5.00953092e-01  2.76838761e-06 
 3.48456034e-03  1.50000000e+00  7.50968582e-01  5.03029656e-01  2.76838761e-06 
 3.48556034e-03  1.50000000e+00  7.50906027e-01  5.05122485e-01  2.76838761e-06 
 3.48656034e-03  1.50000000e+00  7.50843436e-01  5.07231417e-01  2.76838761e-06 
 3.48756034e-03  1.50000000e+00  7.50780812e-01  5.09356287e-01  2.76838761e-06 
 3.48856034e-03  1.50000000e+00  7.50718157e-01  5.11496920e-01  2.76838761e-06 
 3.48956034e-03  1.50000000e+00  7.50655473e-01  5.13653141e-01  2.76838761e-06 
 3.49056034e-03  1.50000000e+00  7.50592764e-01  5.15824767e-01  2.76838761e-06 
 3.49156034e-03  1.50000000e+00  7.50530031e-01  5.18011613e-01  2.76838761e-06 
 3.49256034e-03  1.50000000e+00  7.50467278e-01  5.20213487e-01  2.76838761e-06 
 3.49356034e-03  1.50000000e+00  7.50404506e-01  5.22430196e-01  2.76838761e-06 
 3.49456034e-03  1.50000000e+00  7.50341718e-01  5.24661541e-01  2.76838761e-06 
 3.49556034e-03  1.50000000e+00  7.50278916e-01  5.26907319e-01  2.76838761e-06 
 3.49656034e-03  1.50000000e+00  7.50216104e-01  5.29167326e-01  2.76838761e-06 
 3.49756034e-03  1.50000000e+00  7.50153283e-01  5.31441352e-01  2.76838761e-06 
 3.49856034e-03  1.50000000e+00  7.50090456e-01  5.33729187e-01  2.76838761e-06 
 3.49928517e-03  1.50000000e+00  7.50044914e-01  5.35398893e-01  2.76838761e-06 
 3.50001000e-03  1.50000000e+00  7.49999372e-01  5.37073125e-01  2.76838761e-06 
 3.50001100e-03  1.35000000e+00  7.49999309e-01  5.37075501e-01 -1.39597391e-03 
 3.50001300e-03  1.05000000e+00  7.49999183e-01  5.37080250e-01  2.97816012e-04 
 3.50001378e-03  9.32929817e-01  7.49999134e-01  5.37082102e-01  8.38949987e-03 
 3.50001454e-03  8.18655334e-01  7.49999086e-01  5.37083910e-01  2.89143955e-02 
 3.50001530e-03  7.04577338e-01  7.49999038e-01  5.37085713e-01  6.97837814e-02 
 3.50001629e-03  5.56784556e-01  7.49998977e-01  5.37088049e-01  1.72910707e-01 
 3.50001692e-03  4.62435287e-01  7.49998937e-01  5.37089540e-01  2.80557071e-01 
 3.50001754e-03  3.69676471e-01  7.49998898e-01  5.37091005e-01  4.23567940e-01 
 3.50001813e-03  2.79800601e-01  7.49998861e-01  5.37092425e-01  5.97687142e-01 
 3.50001878e-03  1.82633459e-01  7.49998820e-01  5.37093959e-01  8.16432773e-01 
 3.50001939e-03  9.13167294e-02  7.49998782e-01  5.37095400e-01  1.01941760e+00 
 3.50002000e-03  0.00000000e+00  7.49998743e-01  5.37096841e-01  1.18845406e+00 
 3.50002007e-03  0.00000000e+00  7.49998739e-01  5.37097018e-01  1.20706788e+00 
 3.50002022e-03  0.00000000e+00  7.49998729e-01  5.37097373e-01  1.24195946e+00 
 3.50002052e-03  0.00000000e+00  7.49998710e-01  5.37098082e-01  1.30149366e+00 
 3.50002112e-03  0.00000000e+00  7.49998673e-01  5.37099500e-01  1.38658949e+00 
 3.50002232e-03  0.00000000e+00  7.49998597e-01  5.37102335e-01  1.47303840e+00 
 3.50002346e-03  0.00000000e+00  7.49998526e-01  5.37105017e-01  1.49987286e+00 
 3.50002497e-03  0.00000000e+00  7.49998431e-01  5.37108598e-01  1.50669973e+00 
 3.50002660e-03  0.00000000e+00  7.49998329e-01  5.37112446e-01  1.50452484e+00 
 3.50002916e-03  0.00000000e+00  7.49998168e-01  5.37118481e-01  1.50127911e+00 
 3.50003312e-03  0.00000000e+00  7.49997919e-01  5.37127817e-01  1.49981518e+00 
 3.50004104e-03  0.00000000e+00  7.49997421e-01  5.37146455e-01  1.49975516e+00 
 3.50005598e-03  0.00000000e+00  7.49996483e-01  5.37181510e-01  1.49996856e+00 
 3.50008431e-03  0.00000000e+00  7.49994703e-01  5.37247711e-01  1.50000570e+00 
 3.50014097e-03  0.00000000e+00  7.49991143e-01  5.37379529e-01  1.49999934e+00 
 3.50025428e-03  0.00000000e+00  7.49984023e-01  5.37642340e-01  1.49999818e+00 
 3.50048091e-03  0.00000000e+00  7.49969783e-01  5.38167632e-01  1.49999823e+00 
 3.50093418e-03  0.00000000e+00  7.49941304e-01  5.39219656e-01  1.49999824e+00 
 3.50184070e-03  0.00000000e+00  7.49884348e-01  5.41329907e-01  1.49999824e+00 
 3.50284070e-03  0.00000000e+00  7.49821523e-01  5.43672878e-01  1.49999824e+00 
 3.50384070e-03  0.00000000e+00  7.49758705e-01  5.46029958e-01  1.49999824e+00 
 3.50484070e-03  0.00000000e+00  7.49695897e-01  5.48399539e-01  1.49999824e+00 
 3.50584070e-03  0.00000000e+00  7.49633100e-01  5.50781282e-01  1.49999824e+00 
 3.50684070e-03  0.00000000e+00  7.49570318e-01  5.53174980e-01  1.49999824e+00 
 3.50784070e-03  0.00000000e+00  7.49507554e-01  5.55580406e-01  1.49999824e+00 
 3.50884070e-03  0.00000000e+00  7.49444808e-01  5.57997326e-01  1.49999824e+00 
 3.50984070e-03  0.00000000e+00  7.49382085e-01  5.60425504e-01  1.49999824e+00 
 3.51084070e-03  0.00000000e+00  7.49319385e-01  5.62864705e-01  1.49999824e+00 
 3.51184070e-03  0.00000000e+00  7.49256713e-01  5.65314691e-01  1.49999824e+00 
 3.51284070e-03  0.00000000e+00  7.49194070e-01  5.67775222e-01  1.49999824e+00 
 3.51384070e-03  0.00000000e+00  7.49131459e-01  5.70246059e-01  1.49999824e+00 
 3.51484070e-03  0.00000000e+00  7.49068882e-01  5.72726960e-01  1.49999824e+00 
 3.51584070e-03  0.00000000e+00  7.49006342e-01  5.75217685e-01  1.49999824e+00 
 3.51684070e-03  0.00000000e+00  7.48943841e-01  5.77717990e-01  1.49999824e+00 
 3.51784070e-03  0.00000000e+00  7.48881382e-01  5.80227632e-01  1.49999824e+00 
 3.51884070e-03  0.00000000e+00  7.48818967e-01  5.82746367e-01  1.49999824e+00 
 3.51984070e-03  0.00000000e+00  7.48756599e-01  5.85273950e-01  1.49999824e+00 
 3.52084070e-03  0.00000000e+00  7.48694279e-01  5.87810137e-01  1.49999824e+00 
 3.52184070e-03  0.00000000e+00  7.48632011e-01  5.90354680e-01  1.49999824e+00 
 3.52284070e-03  0.00000000e+00  7.48569798e-01  5.92907334e-01  1.49999824e+00 
 3.52384070e-03  0.00000000e+00  7.48507640e-01  5.95467852e-01  1.49999824e+00 
 3.52484070e-03  0.00000000e+00  7.48445542e-01  5.98035986e-01  1.49999824e+00 
 3.52584070e-03  0.00000000e+00  7.48383505e-01  6.00611490e-01  1.49999824e+00 
 3.52684070e-03  0.00000000e+00  7.48321532e-01  6.03194114e-01  1.49999824e+00 
 3.52784070e-03  0.00000000e+00  7.48259625e-01  6.05783610e-01  1.49999824e+00 
 3.52884070e-03  0.00000000e+00  7.48197787e-01  6.08379731e-01  1.49999824e+00 
 3.52984070e-03  0.00000000e+00  7.48136020e-01  6.10982226e-01  1.49999824e+00 
 3.53084070e-03  0.00000000e+00  7.48074326e-01  6.13590846e-01  1.49999824e+00 
 3.53184070e-03  0.00000000e+00  7.48012709e-01  6.16205343e-01  1.49999824e+00 
 3.53284070e-03  0.00000000e+00  7.47951170e-01  6.18825466e-01  1.49999824e+00 
 3.53384070e-03  0.00000000e+00  7.47889712e-01  6.21450965e-01  1.49999824e+00 
 3.53484070e-03  0.00000000e+00  7.47828337e-01  6.24081592e-01  1.49999824e+00 
 3.53584070e-03  0.00000000e+00  7.47767048e-01  6.26717094e-01  1.49999824e+00 
 3.53684070e-03  0.00000000e+00  7.47705847e-01  6.29357222e-01  1.49999824e+00 
 3.53784070e-03  0.00000000e+00  7.47644736e-01  6.32001726e-01  1.49999824e+00 
 3.53884070e-03  0.00000000e+00  7.47583719e-01  6.34650355e-01  1.49999824e+00 
 3.53984070e-03  0.00000000e+00  7.47522797e-01  6.37302859e-01  1.49999824e+00 
 3.54084070e-03  0.00000000e+00  7.47461973e-01  6.39958986e-01  1.49999824e+00 
 3.54184070e-03  0.00000000e+00  7.47401249e-01  6.42618486e-01  1.49999824e+00 
 3.54284070e-03  0.00000000e+00  7.47340627e-01  6.45281109e-01  1.49999824e+00 
 3.54384070e-03  0.00000000e+00  7.47280111e-01  6.47946603e-01  1.49999824e+00 
 3.54484070e-03  0.00000000e+00  7.47219702e-01  6.50614718e-01  1.49999824e+00 
 3.54584070e-03  0.00000000e+00  7.47159403e-01  6.53285203e-01  1.49999824e+00 
 3.54684070e-03  0.00000000e+00  7.47099216e-01  6.55957808e-01  1.49999824e+00 
 3.54784070e-03  0.00000000e+00  7.47039143e-01  6.58632282e-01  1.49999824e+00 
 3.54884070e-03  0.00000000e+00  7.46979187e-01  6.61308374e-01  1.49999824e+00 
 3.54984070e-03  0.00000000e+00  7.46919351e-01  6.63985834e-01  1.49999824e+00 
 3.55084070e-03  0.00000000e+00  7.46859636e-01  6.66664411e-01  1.49999824e+00 
 3.55184070e-03  0.00000000e+00  7.46800045e-01  6.69343857e-01  1.49999824e+00 
 3.55284070e-03  0.00000000e+00  7.46740581e-01  6.72023920e-01  1.49999824e+00 
 3.55384070e-03  0.00000000e+00  7.46681245e-01  6.74704351e-01  1.49999824e+00 
 3.55484070e-03  0.00000000e+00  7.46622040e-01  6.77384901e-01  1.49999824e+00 
 3.55584070e-03  0.00000000e+00  7.46562968e-01  6.80065320e-01  1.49999824e+00 
 3.55684070e-03  0.00000000e+00  7.46504033e-01  6.82745360e-01  1.49999824e+00 
 3.55784070e-03  0.00000000e+00  7.46445235e-01  6.85424771e-01  1.49999824e+00 
 3.55884070e-03  0.00000000e+00  7.46386577e-01  6.88103305e-01  1.49999824e+00 
 3.55984070e-03  0.00000000e+00  7.46328063e-01  6.90780715e-01  1.49999824e+00 
 3.56084070e-03  0.00000000e+00  7.46269693e-01  6.93456752e-01  1.49999824e+00 
 3.56184070e-03  0.00000000e+00  7.46211470e-01  6.96131170e-01  1.49999824e+00 
 3.56284070e-03  0.00000000e+00  7.46153397e-01  6.98803721e-01  1.49999824e+00 
 3.56384070e-03  0.00000000e+00  7.46095476e-01  7.01474160e-01  1.49999824e+00 
 3.56484070e-03  0.00000000e+00  7.46037709e-01  7.04142240e-01  1.49999824e+00 
 3.56584070e-03  0.00000000e+00  7.45980098e-01  7.06807716e-01  1.49999824e+00 
 3.56684070e-03  0.00000000e+00  7.45922647e-01  7.09470344e-01  1.49999824e+00 
 3.56784070e-03  0.00000000e+00  7.45865356e-01  7.12129880e-01  1.49999824e+00 
 3.56884070e-03  0.00000000e+00  7.45808228e-01  7.14786080e-01  1.49999824e+00 
 3.56984070e-03  0.00000000e+00  7.45751266e-01  7.17438701e-01  1.49999824e+00 
 3.57084070e-03  0.00000000e+00  7.45694471e-01  7.20087502e-01  1.49999824e+00 
 3.57184070e-03  0.00000000e+00  7.45637847e-01  7.22732241e-01  1.49999824e+00 
 3.57284070e-03  0.00000000e+00  7.45581395e-01  7.25372677e-01  1.49999824e+00 
 3.57384070e-03  0.00000000e+00  7.45525117e-01  7.28008572e-01  1.49999824e+00 
 3.57484070e-03  0.00000000e+00  7.45469015e-01  7.30639686e-01  1.49999824e+00 
 3.57584070e-03  0.00000000e+00  7.45413093e-01  7.33265781e-01  1.49999824e+00 
 3.57684070e-03  0.00000000e+00  7.45357352e-01  7.35886620e-01  1.49999824e+00 
 3.57784070e-03  0.00000000e+00  7.45301794e-01  7.38501968e-01  1.49999824e+00 
 3.57884070e-03  0.00000000e+00  7.45246422e-01  7.41111590e-01  1.49999824e+00 
 3.57984070e-03  0.00000000e+00  7.45191237e-01  7.43715252e-01  1.49999824e+00 
 3.58084070e-03  0.00000000e+00  7.45136242e-01  7.46312721e-01  1.49999824e+00 
 3.58184070e-03  0.00000000e+00  7.45081439e-01  7.48903765e-01  1.49999824e+00 
 3.58284070e-03  0.00000000e+00  7.45026830e-01  7.51488155e-01  1.49999824e+00 
 3.58384070e-03  0.00000000e+00  7.44972418e-01  7.54065662e-01  1.49999824e+00 
 3.58484070e-03  0.00000000e+00  7.44918204e-01  7.56636057e-01  1.49999824e+00 
 3.58584070e-03  0.00000000e+00  7.44864190e-01  7.59199115e-01  1.49999824e+00 
 3.58684070e-03  0.00000000e+00  7.44810380e-01  7.61754610e-01  1.49999824e+00 
 3.58784070e-03  0.00000000e+00  7.44756774e-01  7.64302319e-01  1.49999824e+00 
 3.58884070e-03  0.00000000e+00  7.44703375e-01  7.66842019e-01  1.49999824e+00 
 3.58984070e-03  0.00000000e+00  7.44650186e-01  7.69373491e-01  1.49999824e+00 
 3.59084070e-03  0.00000000e+00  7.44597207e-01  7.71896516e-01  1.49999824e+00 
 3.59184070e-03  0.00000000e+00  7.44544442e-01  7.74410876e-01  1.49999824e+00 
 3.59284070e-03  0.00000000e+00  7.44491892e-01  7.76916355e-01  1.49999824e+00 
 3.59384070e-03  0.00000000e+00  7.44439560e-01  7.79412740e-01  1.49999824e+00 
 3.59484070e-03  0.00000000e+00  7.44387447e-01  7.81899819e-01  1.49999824e+00 
 3.59584070e-03  0.00000000e+00  7.44335556e-01  7.84377382e-01  1.49999824e+00 
 3.59684070e-03  0.00000000e+00  7.44283889e-01  7.86845219e-01  1.49999824e+00 
 3.59784070e-03  0.00000000e+00  7.44232447e-01  7.89303125e-01  1.49999824e+00 
 3.59884070e-03  0.00000000e+00  7.44181232e-01  7.91750894e-01  1.49999824e+00 
 3.59984070e-03  0.00000000e+00  7.44130248e-01  7.94188326e-01  1.49999824e+00 
 3.60084070e-03  0.00000000e+00  7.44079495e-01  7.96615218e-01  1.49999824e+00 
 3.60184070e-03  0.00000000e+00  7.44028976e-01  7.99031373e-01  1.49999824e+00 
 3.60284070e-03  0.00000000e+00  7.43978693e-01  8.01436594e-01  1.49999824e+00 
 3.60384070e-03  0.00000000e+00  7.43928647e-01  8.03830688e-01  1.49999824e+00 
 3.60484070e-03  0.00000000e+00  7.43878841e-01  8.06213462e-01  1.49999824e+00 
 3.60584070e-03  0.00000000e+00  7.43829277e-01  8.08584728e-01  1.49999824e+00 
 3.60684070e-03  0.00000000e+00  7.43779956e-01  8.10944297e-01  1.49999824e+00 
 3.60784070e-03  0.00000000e+00  7.43730881e-01  8.13291986e-01  1.49999824e+00 
 3.60884070e-03  0.00000000e+00  7.43682054e-01  8.15627612e-01  1.49999824e+00 
 3.60984070e-03  0.00000000e+00  7.43633475e-01  8.17950994e-01  1.49999824e+00 
 3.61084070e-03  0.00000000e+00  7.43585149e-01  8.20261955e-01  1.49999824e+00 
 3.61184070e-03  0.00000000e+00  7.43537075e-01  8.22560322e-01  1.49999824e+00 
 3.61284070e-03  0.00000000e+00  7.43489257e-01  8.24845920e-01  1.49999824e+00 
 3.61384070e-03  0.00000000e+00  7.43441695e-01  8.27118580e-01  1.49999824e+00 
 3.61484070e-03  0.00000000e+00  7.43394393e-01  8.29378136e-01  1.49999824e+00 
 3.61584070e-03  0.00000000e+00  7.43347351e-01  8.31624422e-01  1.49999824e+00 
 3.61684070e-03  0.00000000e+00  7.43300572e-01  8.33857278e-01  1.49999824e+00 
 3.61784070e-03  0.00000000e+00  7.43254057e-01  8.36076543e-01  1.49999824e+00 
 3.61884070e-03  0.00000000e+00  7.43207809e-01  8.38282062e-01  1.49999824e+00 
 3.61984070e-03  0.00000000e+00  7.43161829e-01  8.40473682e-01  1.49999824e+00 
 3.62084070e-03  0.00000000e+00  7.43116119e-01  8.42651252e-01  1.49999824e+00 
 3.62184070e-03  0.00000000e+00  7.43070680e-01  8.44814625e-01  1.49999824e+00 
 3.62284070e-03  0.00000000e+00  7.43025515e-01  8.46963655e-01  1.49999824e+00 
 3.62384070e-03  0.00000000e+00  7.42980626e-01  8.49098201e-01  1.49999824e+00 
 3.62484070e-03  0.00000000e+00  7.42936013e-01  8.51218123e-01  1.49999824e+00 
 3.62584070e-03  0.00000000e+00  7.42891680e-01  8.53323287e-01  1.49999824e+00 
 3.62684070e-03  0.00000000e+00  7.42847627e-01  8.55413558e-01  1.49999824e+00 
 3.62784070e-03  0.00000000e+00  7.42803856e-01  8.57488808e-01  1.49999824e+00 
 3.62884070e-03  0.00000000e+00  7.42760370e-01  8.59548909e-01  1.49999824e+00 
 3.62984070e-03  0.00000000e+00  7.42717169e-01  8.61593738e-01  1.49999824e+00 
 3.63084070e-03  0.00000000e+00  7.42674256e-01  8.63623173e-01  1.49999824e+00 
 3.63184070e-03  0.00000000e+00  7.42631632e-01  8.65637097e-01  1.49999824e+00 
 3.63284070e-03  0.00000000e+00  7.42589299e-01  8.67635395e-01  1.49999824e+00 
 3.63384070e-03  0.00000000e+00  7.42547258e-01  8.69617956e-01  1.49999824e+00 
